codigo,titulo,autor,ano,genero,disponivel
L01944,The Space Merchants,Frederik Pohl,1952,Ciencia,sim
L01945,Tunnel in the sky,Robert A. Heinlein,1955,Ciencia,sim
L01946,Geology,Stanley Chernicoff,1957,Ciencia,nao
L01947,Cibola burn,James S. A. Corey,2014,Ciencia,sim
L01948,Children of Time,Adrian Tchaikovsky,2015,Ciencia,nao
L01949,The past through tomorrow,Robert A. Heinlein,1967,Ciencia,sim
L01950,De la terre à la lune,Jules Verne,1865,Ciencia,sim
L01951,Citizen of the Galaxy,Robert A. Heinlein,1957,Ciencia,nao
L01952,Hyperion,Dan Simmons,1989,Ciencia,sim
L01953,Footfall,Larry Niven,1985,Ciencia,sim
L01954,La Nuit des temps,Jean M. Auel,1968,Ciencia,sim
L01955,Armada,Ernest Cline,2015,Ciencia,sim
L01956,Binti,Nnedi Okorafor,2015,Ciencia,nao
L01957,Eon,Greg Bear,1985,Ciencia,sim
L01958,The three stigmata of Palmer Eldritch,Philip K. Dick,1965,Ciencia,sim
L01959,Fundamentals of ecology,Eugene Pleasants Odum,1953,Ciencia,nao
L01960,Implementing public policy,George C. Edwards III,1980,Ciencia,sim
L01961,A Fall of Moondust,Arthur C. Clarke,1961,Ciencia,nao
L01962,Wild Cards,George R. R. Martin,1986,Ciencia,sim
L01963,Dell'Arte della Guerra,Niccolò Machiavelli,1540,Ciencia,sim
L01964,"Again, Dangerous Visions",Harlan Ellison,1967,Ciencia,sim
L01965,Red Mars,Kim Stanley Robinson,1992,Ciencia,sim
L01966,Learning Python,Mark Lutz,1999,Ciencia,nao
L01967,The Sixth Extinction,Elizabeth Kolbert,2014,Ciencia,sim
L01968,A world out of time,Larry Niven,1976,Ciencia,sim
L01969,How To,Randall Munroe,2019,Ciencia,sim
L01970,The Citadel of the Autarch,Gene Wolfe,1982,Ciencia,nao
L01971,Bad Science,Ben Goldacre,2008,Ciencia,nao
L01972,Sixth Column,Robert A. Heinlein,1657,Ciencia,sim
L01973,Slan,A. E. van Vogt,1946,Ciencia,sim
L01974,Children of the Mind,Orson Scott Card,1996,Ciencia,sim
L01975,Against a Dark Background,Iain Banks,1993,Ciencia,sim
L01976,Redshirts,John Scalzi,2012,Ciencia,nao
L01977,The Sword of the Lictor,Gene Wolfe,1981,Ciencia,sim
L01978,Childhood’s End,Arthur C. Clarke,1952,Ciencia,sim
L01979,Forward the Foundation,Isaac Asimov,1993,Ciencia,sim
L01980,The food of the gods and how it came to earth,H. G. Wells,1900,Ciencia,sim
L01981,Power and Choice,W. Phillips Shively,1987,Ciencia,nao
L01982,Earth science,Edward J. Tarbuck,1976,Ciencia,sim
L01983,Nine tomorrows,Isaac Asimov,1959,Ciencia,sim
L01984,Down and out in the Magic Kingdom,Cory Doctorow,2001,Ciencia,sim
L01985,"Waldo and Magic, Inc",Robert A. Heinlein,1950,Ciencia,sim
L01986,The Bicentennial Man and Other Stories [12 works],Isaac Asimov,1976,Ciencia,nao
L01987,A maze of death,Philip K. Dick,1970,Ciencia,sim
L01988,"Akira, Vol. 1",Katsuhiro Ōtomo,1984,Ciencia,sim
L01989,Lord of Light,Roger Zelazny,1967,Ciencia,sim
L01990,The Hydrogen Sonata,Iain Banks,2012,Ciencia,sim
L01991,Farnham's Freehold,Robert A. Heinlein,1964,Ciencia,nao
L01992,Starman Jones,Robert A. Heinlein,1953,Ciencia,nao
L01993,Chasm City,Alastair Reynolds,2001,Ciencia,sim
L01994,Double Star,Robert A. Heinlein,1956,Ciencia,sim
L01995,Invisible Women,Caroline Criado Perez,2019,Ciencia,sim
L01996,The human division,John Scalzi,2013,Ciencia,nao
L01997,Environment,Jay H. Withgott,2004,Ciencia,sim
L01998,Fantastic Voyage,Isaac Asimov,1966,Ciencia,sim
L01999,Stand on Zanzibar,John Brunner,1968,Ciencia,sim
L02000,The Pleasure of Finding Things Out,Richard Phillips Feynman,1999,Ciencia,sim
L02001,Introductory Mathematical Analysis,Ernest F. Haeussler,1973,Matematica,nao
L02002,What is mathematics?,Richard Courant,1941,Matematica,sim
L02003,Algorithms to Live By,Brian Christian,2016,Matematica,nao
L02004,Calculus,James Stewart,1986,Matematica,sim
L02005,How to Lie with Statistics,Darrell Huff,1954,Matematica,sim
L02006,How to solve it,George Pólya,1945,Matematica,nao
L02007,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow",Aurélien Géron,2019,Matematica,sim
L02008,Humble Pi,Matt Parker,2019,Matematica,sim
L02009,"Applied mathematics for business, economics, and the social sciences",Frank S. Budnick,1979,Matematica,sim
L02010,The Joy of X,Steven H. Strogatz,2012,Matematica,sim
L02011,How Not to Be Wrong,Jordan Ellenberg,2014,Matematica,nao
L02012,Heinemann Mathematics,Scottish Primary Mathematics Group,1983,Matematica,sim
L02013,Mathematics,Raymond Toolsie,1996,Matematica,sim
L02014,Mathematics for the million,Lancelot Thomas Hogben,1936,Matematica,nao
L02015,Mathematical structures for computer science,Judith L. Gersting,1982,Matematica,sim
L02016,Mathematics,McGraw-Hill,1998,Matematica,nao
L02017,Algebra 1,Ron Larson,1993,Matematica,sim
L02018,Advanced Engineering Mathematics,Erwin Kreyszig,1957,Matematica,sim
L02019,Discrete Mathematics and Its Applications,Kenneth H. Rosen,1988,Matematica,sim
L02020,Mathematical statistics,John E. Freund,1962,Matematica,sim
L02021,Engineering mathematics,"Bird, J. O.",1989,Matematica,nao
L02022,Using and understanding mathematics,Jeffrey O. Bennett,1998,Matematica,sim
L02023,Mathematics; with applications in management and economics,Earl K. Bowen,1963,Matematica,sim
L02024,Mathematical Methods in the Physical Sciences,Mary L. Boas,1966,Matematica,sim
L02025,The fractal geometry of nature,Benoît B. Mandelbrot,1982,Matematica,nao
L02026,Elements,Euclid,1482,Matematica,nao
L02027,The Mathematical Experience,Philip J. Davis,1980,Matematica,sim
L02028,A Course of Pure Mathematics,G. H. Hardy,1908,Matematica,sim
L02029,Principia mathematica,Alfred North Whitehead,1910,Matematica,sim
L02030,Calculus Made Easy,Silvanus Phillips Thompson,1914,Matematica,sim
L02031,Understanding Symbolic Logic,Virginia Klenk,1983,Matematica,nao
L02032,Philosophiae naturalis principia mathematica,Sir Isaac Newton,1687,Matematica,sim
L02033,Mathematics and plausible reasoning,George Pólya,1954,Matematica,sim
L02034,Spectrum Maths,Dave Kirkby,1989,Matematica,sim
L02035,College algebra,Jerome E. Kaufmann,1987,Matematica,sim
L02036,Solutions manual to accompany Applied mathematics and modeling for chemical engineers,Richard G. Rice,1996,Matematica,nao
L02037,Introduction to Probability and Statistics,William Mendenhall,1967,Matematica,sim
L02038,An introduction to mathematics,Alfred North Whitehead,1911,Matematica,sim
L02039,Everything You Need to Ace Math in One Big Fat Notebook,Workman Publishing Company Staff,2016,Matematica,sim
L02040,Calculus with analytic geometry,Murray H. Protter,1967,Matematica,sim
L02041,Saxon Math 8/7,Stephen Hake,2003,Matematica,nao
L02042,Precalculus With Limits,Ron Larson,1993,Matematica,sim
L02043,Data Science,Tiffany-Anne Timbers,2022,Matematica,sim
L02044,Intermediate algebra,Charles P. McKeague,1979,Matematica,sim
L02045,Mathematical ideas,Charles David Miller,1973,Matematica,sim
L02046,Business mathematics,Nelda W. Roueche,1969,Matematica,nao
L02047,Calculus,Howard Anton,1980,Matematica,nao
L02048,Principles of Mathematical Analysis,Walter Rudin,1953,Matematica,sim
L02049,Thinking Mathematically,Robert Blitzer,1999,Matematica,sim
L02050,Basic College Mathematics,Richard N. Aufmann,1991,Matematica,sim
L02051,The concepts of the calculus,Carl B. Boyer,1939,Matematica,nao
L02052,Introduction to mathematical statistics,Robert V. Hogg,1959,Matematica,sim
L02053,Access to Math,Globe Fearon,1808,Matematica,sim
L02054,Laws of UX,Jon Yablonski,2020,Matematica,sim
L02055,Mathematical Statistics with Applications,Richard L. Scheaffer,2007,Matematica,sim
L02056,Functional analysis,P. K Jain,1995,Matematica,nao
L02057,Alex's Adventures In Numberland,Alex Bellos,2010,Matematica,sim
L02058,Basic technical mathematics with calculus,Allyn J. Washington,1964,Matematica,nao
L02059,Mathematics,Andrei Nikolaevich Kolmogorov,1962,Matematica,sim
L02060,Addison-Wesley Mathematics,Robert E. Eicholz,1985,Matematica,sim
L02061,The Pentester BluePrint,Phillip L. Wylie,2020,Matematica,nao
L02062,Zero,Charles Seife,2000,Matematica,sim
L02063,"Algebra, the easy way",Douglas Downing,1983,Matematica,sim
L02064,The music of the primes,Marcus du Sautoy,2003,Matematica,sim
L02065,Mathematics and the Imagination,Edward Kasner,1940,Matematica,sim
L02066,Mathematical methods for physicists,George B. Arfken,1966,Matematica,nao
L02067,The Drunkard's Walk,Leonard Mlodinow,2008,Matematica,sim
L02068,The Math of Life and Death,Kit Yates,2019,Matematica,sim
L02069,Modern elementary statistics,John E. Freund,1952,Matematica,nao
L02070,Mathematics in Action - G.C.S.E.and Scottish Standard Grade (Mathematics in Action),Mathematics in Action Group,1986,Matematica,sim
L02071,Elementary Statistics,Robert Russell Johnson,1973,Matematica,nao
L02072,Technical mathematics with calculus,Paul Calter,1984,Matematica,sim
L02073,Basic mathematics,Serge Lang,1971,Matematica,sim
L02074,Algèbre de la logique,Louis Couturat,1905,Matematica,sim
L02075,Fooled by randomness,Nassim Nicholas Taleb,2001,Matematica,sim
L02076,MathScape,McGraw-Hill,1997,Matematica,nao
L02077,Mathematical techniques,D. W. Jordan,1994,Matematica,sim
L02078,Mathematics for engineers and scientists,Alan Jeffrey,1969,Matematica,sim
L02079,Principles and procedures of statistics,Robert George Douglas Steel,1960,Matematica,sim
L02080,Weapons of Math Destruction,Cathy O'Neil,2016,Matematica,nao
L02081,A Mind for Numbers,Barbara A. Oakley,2014,Matematica,nao
L02082,Mathematical Circus,Martin Gardner,1979,Matematica,sim
L02083,Journey Through Genius,William Dunham,1990,Matematica,sim
L02084,Introduction to mathematical philosophy,Bertrand Russell,1920,Matematica,sim
L02085,Numerology,Eric Temple Bell,1933,Matematica,sim
L02086,Innumeracy,John Allen Paulos,1988,Matematica,nao
L02087,Mathematical methods in chemical engineering,Victor George Jenson,1963,Matematica,sim
L02088,Advanced Mathematics,Richard G. Brown,1975,Matematica,sim
L02089,Mathematics for elementary teachers,Gary L. Musser,1988,Matematica,sim
L02090,Eureka Math - a Story of Units,Great Minds,2014,Matematica,sim
L02091,Introduction to probability and statistics for engineers and scientists,Sheldon M. Ross,1987,Matematica,nao
L02092,STP Mathematics 7 Student Book 3rd Edition,Sue Chandler,2014,Matematica,sim
L02093,Introduction to linear algebra,Gilbert Strang,1998,Matematica,sim
L02094,Python Programming,Reema Thareja,2019,Matematica,sim
L02095,Advanced engineering mathematics,"Jain, R. K.",2002,Matematica,sim
L02096,Precalculus,Ron Larson,1900,Matematica,nao
L02097,Heinemann Mathematics,Scottish Secondary Mathematics Group,1991,Matematica,sim
L02098,Mathematical analysis,"Malik, S. C.",1984,Matematica,sim
L02099,Calculus with analytic geometry,Howard Anton,1980,Matematica,sim
L02100,Discrete mathematics,Richard Johnsonbaugh,1984,Matematica,sim
L02101,Start with why,Simon Sinek,2009,Negocios,nao
L02102,Atomic Habits,James Clear,2016,Negocios,nao
L02103,Zero to One,Peter A. Thiel,2001,Negocios,sim
L02104,$100M Offers,Alex Hormozi,2021,Negocios,sim
L02105,Trading in the zone,Mark Douglas,2001,Negocios,sim
L02106,The Hard Thing About Hard Things,Ben Horowitz,2014,Negocios,nao
L02107,Think and Grow Rich,Napoleon Hill,1937,Negocios,sim
L02108,Eat That Frog! 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,2001,Negocios,sim
L02109,Never Split the Difference,Chris Voss,2016,Negocios,sim
L02110,Everybody Writes,Ann Handley,2014,Negocios,sim
L02111,Entrepreneurship,Robert D. Hisrich,1989,Negocios,nao
L02112,Deep Work,Cal Newport,2016,Negocios,sim
L02113,Rework,Jason Fried,2010,Negocios,nao
L02114,Beyond entrepreneurship,"Collins, James C.",1992,Negocios,sim
L02115,"The art of money getting, or, Golden rules for money getting",P. T. Barnum,1880,Negocios,sim
L02116,Drive,Daniel H. Pink,2009,Negocios,nao
L02117,The Unicorn Project,Gene Kim,2019,Negocios,sim
L02118,How to Make Money in Stocks,William J. O'Neil,1988,Negocios,sim
L02119,Convince them in 90 seconds or less,Nicholas Boothman,2010,Negocios,sim
L02120,The Dip,Seth Godin,2007,Negocios,sim
L02121,The Millionaire Fastlane,M. J. DeMarco,2021,Negocios,nao
L02122,Crucial Conversations,Kerry Patterson,2001,Negocios,sim
L02123,Built to Last,"Collins, James C.",1994,Negocios,sim
L02124,Show Your Work!,Austin Kleon,2014,Negocios,nao
L02125,Thinking Like An Entrepreneur,Peter I. Hupalo,1999,Negocios,sim
L02126,$100M Leads,Alex Hormozi,2023,Negocios,nao
L02127,As a man thinketh,James Allen,1902,Negocios,sim
L02128,Talk Like TED,Carmine Gallo,2014,Negocios,sim
L02129,Effective business communications,Herta A. Murphy,1972,Negocios,sim
L02130,Strategic management,Gregory G. Dess,1992,Negocios,sim
L02131,"Think Faster, Talk Smarter",Matt Abrahams,2023,Negocios,nao
L02132,Business essentials,Ronald J. Ebert,2002,Negocios,sim
L02133,The personal MBA,Josh Kaufman,2010,Negocios,sim
L02134,Improve Your Communication Skills,Alan Barker,2010,Negocios,sim
L02135,The Dhandho Investor,Mohnish Pabrai,2007,Negocios,nao
L02136,Corporate finance,Jonathan B. Berk,2006,Negocios,nao
L02137,How to fail at almost everything and still win big,Scott Adams,2013,Negocios,sim
L02138,Effective small business management,Norman M. Scarborough,1984,Negocios,sim
L02139,The Visual MBA,Jason Barron,2019,Negocios,sim
L02140,The Psychology of Everyday Things,Donald A. Norman,1988,Negocios,sim
L02141,Manajemen bisnis,Adeng Kasmiri,2011,Negocios,nao
L02142,Unlimited Memory,Kevin Horsley,2014,Negocios,sim
L02143,I will teach you to be rich,Ramit Sethi,2009,Negocios,sim
L02144,Company of One,Paul Jarvis,2019,Negocios,sim
L02145,The Simple Path to Wealth,J. L. Collins,2000,Negocios,sim
L02146,Secrets of Closing the Sale,Zig Ziglar,1984,Negocios,nao
L02147,The E-myth revisited,Michael E. Gerber,1995,Negocios,sim
L02148,Ego is the Enemy,Ryan Holiday,2016,Negocios,sim
L02149,Small business management,Justin Gooderl Longenecker,1987,Negocios,sim
L02150,Maximum Trading Gains with Anchored VWAP,Brian Shannon,2023,Negocios,sim
L02151,BUILDING A STORY BRAND,Donald Miller,2018,Negocios,nao
L02152,How to Get Rich,Felix Dennis,2006,Negocios,sim
L02153,Business plans for dummies,Paul Tiffany,1997,Negocios,sim
L02154,Fundamentals of financial management,Eugene F. Brigham,1978,Negocios,sim
L02155,Etika bisnis,Franz Magnis-Suseno,1994,Negocios,sim
L02156,The Innovator's Dilemma,Clayton M. Christensen,1997,Negocios,nao
L02157,Pitch anything,Oren Klaff,2011,Negocios,nao
L02158,Outliers,Malcolm Gladwell,2008,Negocios,sim
L02159,Ultralearning,Scott Young,2019,Negocios,sim
L02160,Research methods for business,Uma Sekaran,2003,Negocios,sim
L02161,The 4-Hour Workweek,Timothy Ferriss,2006,Negocios,nao
L02162,The 1-page marketing plan,Allan Dib,2016,Negocios,sim
L02163,The Compound effect,Darren Hardy,2010,Negocios,sim
L02164,Anything you want,Derek Sivers,2011,Negocios,sim
L02165,New Psychology Of Money,Adrian Furnham,2014,Negocios,sim
L02166,The Phoenix Project,Gene Kim,2013,Negocios,nao
L02167,"If you want to be rich and happy, don't go to school?",Robert T. Kiyosaki,1991,Negocios,sim
L02168,Strategic marketing,David W. Cravens,1982,Negocios,nao
L02169,The magic of believing,Claude M. Bristol,1948,Negocios,sim
L02170,The Law of Success,Napoleon Hill,1969,Negocios,sim
L02171,Storytelling with Data,Cole Nussbaumer Knaflic,2015,Negocios,nao
L02172,Confidential,John Nolan,1999,Negocios,sim
L02173,Entrepreneurship,Donald F. Kuratko,1989,Negocios,sim
L02174,The think and grow rich action pack,Napoleon Hill,1972,Negocios,sim
L02175,12 Months to $1 Million,Ryan Daniel Moran,2020,Negocios,sim
L02176,How to Get Rich,Donald Trump,1987,Negocios,nao
L02177,Venture deals,Brad Feld,2011,Negocios,sim
L02178,The Lean Startup,Eric Ries,2011,Negocios,sim
L02179,Forgotten Lover,Carole Mortimer,1982,Negocios,nao
L02180,Secrets of the Millionaire Mind,T. Harv Eker,2005,Negocios,sim
L02181,Stormy Possession,Helen Bianchin,1979,Negocios,nao
L02182,Bullshit Jobs,David Graeber,2018,Negocios,sim
L02183,Girlboss,Sophia Amoruso,2014,Negocios,sim
L02184,Business Advantage Upper-intermediate Teacher's Book,Jonathan Birkin,2012,Negocios,sim
L02185,The Art of Strategy,Avinash K. Dixit,2008,Negocios,sim
L02186,Financial Management,Eugene F. Brigham,1977,Negocios,nao
L02187,Learn to Earn,Peter Lynch,1995,Negocios,sim
L02188,Romancing the balance sheet,Anil Lamba,2016,Negocios,sim
L02189,Stock Investing for Dummies,Paul Mladjenovic,2002,Negocios,sim
L02190,Food for love,Rachel Lindsay,1974,Negocios,nao
L02191,Modern business administration,Robert C. Appleby,1969,Negocios,nao
L02192,Elon Musk,Robert Hanson,2020,Negocios,sim
L02193,Side hustle,Chris Guillebeau,2017,Negocios,sim
L02194,The art of persuasion,Bob Burg,2011,Negocios,sim
L02195,B.O.S.S. Moves,Myron Golden,2021,Negocios,sim
L02196,Microeconomics,Robert S. Pindyck,1988,Negocios,nao
L02197,Expert secrets,Russell Brunson,2017,Negocios,sim
L02198,The millionaire real estate agent,Gary Keller,2003,Negocios,sim
L02199,Economic Facts and Fallacies,Thomas Sowell,2007,Negocios,sim
L02200,The Ultimate Sales Machine,Chet Holmes,2007,Negocios,sim
L02201,Why Nations Fail,Daron Acemoglu,2012,Economia,nao
L02202,Basic economics,Thomas Sowell,2000,Economia,sim
L02203,Your Next Five Moves,Patrick Bet-David,2020,Economia,sim
L02204,Superfreakonomics,Steven D. Levitt,2009,Economia,sim
L02205,Freakonomics,Steven D. Levitt,2005,Economia,sim
L02206,Como Europa subdesarrollo a Africa,Walter Rodney,1972,Economia,nao
L02207,Das Kapital,Karl Marx,1867,Economia,sim
L02208,The Psychology of Money,Morgan Housel,2020,Economia,sim
L02209,Economic development,Michael P. Todaro,1994,Economia,sim
L02210,Economics,Richard G. Lipsey,1966,Economia,sim
L02211,Manajemen pemasaran,Bambang Tri Cahyono,1994,Economia,nao
L02212,"Economics, an introductory analysis",Paul Anthony Samuelson,1948,Economia,nao
L02213,Pengantar ilmu ekonomi,J. Bunardhi,1965,Economia,sim
L02214,The millionaire next door,Thomas J. Stanley,1996,Economia,sim
L02215,Economics in One Lesson,Henry Hazlitt,1946,Economia,sim
L02216,The Wealth of Nations,Adam Smith,1776,Economia,nao
L02217,Development as Freedom,Amartya Sen,1999,Economia,sim
L02218,Neoliberalisme,I. Wibowo,2003,Economia,sim
L02219,Whatever Happened to Penny Candy?,Richard J. Maybury,1989,Economia,sim
L02220,Predictably Irrational,Dan Ariely,2008,Economia,sim
L02221,Economics,McGraw-Hill,1998,Economia,nao
L02222,Million Dollar Weekend,Noah Kagan,2024,Economia,sim
L02223,Lords of Easy Money,Christopher Leonard,2022,Economia,nao
L02224,Understanding Business 13th Edition,William G. Nickels,2021,Economia,sim
L02225,Human Action,Ludwig von Mises,1949,Economia,sim
L02226,Nudge,Richard H. Thaler,2008,Economia,nao
L02227,Talking to My Daughter About the Economy,Yanis Varoufakis,2017,Economia,sim
L02228,Theory of games and economic behavior,John Von Neumann,1944,Economia,sim
L02229,Microeconomic Theory,Walter Nicholson,1973,Economia,sim
L02230,Indian Economy,Uma Kapila,2009,Economia,sim
L02231,Naked Economics,Charles J. Wheelan,2002,Economia,nao
L02232,Wirtschaft und Gesellschaft,Max Weber,1922,Economia,sim
L02233,Misbehaving,Richard H. Thaler,2015,Economia,sim
L02234,"Imperializm, kak vysshai͡a︡ stadii͡a︡ kapitalizma",Vladimir Il’ich Lenin,1900,Economia,nao
L02235,Indian Economy Since Independence,Uma Kapila,1999,Economia,sim
L02236,Ekonomi pembangunan,Mudrajad Kuncoro,1997,Economia,nao
L02237,Changing World Order,Ray Dalio,2020,Economia,sim
L02238,Managerial Economics & Business Strategy,Michael R. Baye,1994,Economia,sim
L02239,Inquiry into the nature and causes of the wealth of nations,Adam Smith,1788,Economia,sim
L02240,Managing Humans,Michael Lopp,2007,Economia,sim
L02241,The affluent society,John Kenneth Galbraith,1958,Economia,nao
L02242,Perekonomian Indonesia,Dumairy,1997,Economia,sim
L02243,Thinking in systems,Donella H. Meadows,2008,Economia,sim
L02244,Pengantar ilmu ekonomi,Jozef Winardi,1964,Economia,sim
L02245,"Economics, organization, and management",Paul R. Milgrom,1992,Economia,nao
L02246,Economics for dummies,Sean Masaki Flynn,2005,Economia,nao
